,stays_in_week_nights,stays_in_weekend_nights,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adr,is_canceled
4602,1.0,0.0,2017.0,4.0,26.0,74.436584,0.0
4603,1.0,0.0,2017.0,4.0,26.0,20.949553,0.0
4604,2.0,0.0,2017.0,4.0,26.0,78.95473,1.0
4605,1.0,0.0,2017.0,4.0,26.0,77.1175,0.0
4606,2.0,0.0,2017.0,4.0,26.0,78.95473,1.0
4607,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4608,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4609,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4610,1.0,0.0,2017.0,4.0,26.0,81.8538,0.0
4611,1.0,0.0,2017.0,4.0,26.0,97.010254,1.0
4612,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4613,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4614,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4615,1.0,0.0,2017.0,4.0,26.0,137.4737,0.0
4616,1.0,0.0,2017.0,4.0,26.0,71.95532,0.0
4617,1.0,0.0,2017.0,4.0,26.0,105.31201,0.0
4618,1.0,0.0,2017.0,4.0,26.0,72.78505,0.0
4619,2.0,0.0,2017.0,4.0,26.0,175.24455,1.0
4620,1.0,0.0,2017.0,4.0,26.0,86.22809,0.0
4621,1.0,0.0,2017.0,4.0,26.0,50.26193,0.0
4622,2.0,0.0,2017.0,4.0,26.0,127.965805,0.0
4623,1.0,0.0,2017.0,4.0,26.0,82.512474,0.0
4624,1.0,0.0,2017.0,4.0,26.0,188.0077,0.0
4625,2.0,0.0,2017.0,4.0,26.0,48.791332,0.0
4626,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4627,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4628,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4629,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4630,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4631,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4632,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4633,3.0,0.0,2017.0,4.0,26.0,50.10549,0.0
4634,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4635,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4636,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4637,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4638,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4639,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4640,9.0,2.0,2017.0,4.0,26.0,67.084724,0.0
4641,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4642,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4643,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4644,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4645,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4646,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4647,2.0,0.0,2017.0,4.0,26.0,95.925064,0.0
4648,1.0,0.0,2017.0,4.0,26.0,46.58262,0.0
4649,2.0,0.0,2017.0,4.0,26.0,83.1297,1.0
4650,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4651,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4652,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4653,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4654,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4655,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4656,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4657,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4658,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4659,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4660,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4661,3.0,0.0,2017.0,4.0,26.0,96.184296,0.0
4662,3.0,0.0,2017.0,4.0,26.0,50.10549,0.0
4663,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4664,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4665,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4666,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4667,2.0,0.0,2017.0,4.0,26.0,70.65275,1.0
4668,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4669,2.0,0.0,2017.0,4.0,26.0,13.919071,0.0
4670,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4671,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4672,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4673,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4674,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4675,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4676,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4677,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4678,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4679,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4680,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4681,3.0,0.0,2017.0,4.0,26.0,69.50821,1.0
4682,3.0,0.0,2017.0,4.0,26.0,41.059334,1.0
4683,3.0,0.0,2017.0,4.0,26.0,70.026695,1.0
4684,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4685,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4686,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4687,2.0,0.0,2017.0,4.0,26.0,54.06564,0.0
4688,2.0,0.0,2017.0,4.0,26.0,42.63741,0.0
4689,2.0,0.0,2017.0,4.0,26.0,54.06564,0.0
4690,2.0,0.0,2017.0,4.0,26.0,83.62093,1.0
4691,2.0,0.0,2017.0,4.0,26.0,102.00922,0.0
4692,2.0,0.0,2017.0,4.0,26.0,84.15299,0.0
4693,2.0,0.0,2017.0,4.0,26.0,54.06564,0.0
4694,2.0,0.0,2017.0,4.0,26.0,142.53658,0.0
4695,2.0,0.0,2017.0,4.0,26.0,69.76136,1.0
4696,2.0,0.0,2017.0,4.0,26.0,79.84276,0.0
4697,1.0,0.0,2017.0,4.0,26.0,85.08765,1.0
4698,2.0,0.0,2017.0,4.0,26.0,83.62093,1.0
4699,2.0,0.0,2017.0,4.0,26.0,100.98682,0.0
4700,2.0,0.0,2017.0,4.0,26.0,65.333084,0.0
4701,2.0,0.0,2017.0,4.0,26.0,79.51273,0.0
4702,2.0,0.0,2017.0,4.0,26.0,73.923134,0.0
4703,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4704,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4705,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4706,2.0,0.0,2017.0,4.0,26.0,73.79255,1.0
4707,2.0,0.0,2017.0,4.0,26.0,63.735035,0.0
4708,1.0,0.0,2017.0,4.0,26.0,89.129776,0.0
4709,1.0,0.0,2017.0,4.0,26.0,90.92513,0.0
4710,1.0,0.0,2017.0,4.0,26.0,65.00955,0.0
4711,2.0,0.0,2017.0,4.0,26.0,79.66683,1.0
4712,2.0,0.0,2017.0,4.0,26.0,69.83845,1.0
4713,2.0,0.0,2017.0,4.0,26.0,53.679527,0.0
4714,2.0,0.0,2017.0,4.0,26.0,87.38029,1.0
4715,4.0,0.0,2017.0,4.0,26.0,23.658293,0.0
4716,2.0,0.0,2017.0,4.0,26.0,69.83845,1.0
4717,2.0,0.0,2017.0,4.0,26.0,78.307495,1.0
4718,2.0,0.0,2017.0,4.0,26.0,71.16676,0.0
4719,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4720,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4721,3.0,1.0,2017.0,4.0,27.0,72.79119,1.0
4722,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4723,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4724,2.0,0.0,2017.0,4.0,27.0,65.06576,0.0
4725,3.0,1.0,2017.0,4.0,27.0,62.747547,0.0
4726,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4727,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4728,3.0,1.0,2017.0,4.0,27.0,86.79041,0.0
4729,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4730,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4731,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4732,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4733,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4734,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4735,3.0,2.0,2017.0,4.0,27.0,61.90615,0.0
4736,3.0,2.0,2017.0,4.0,27.0,81.07773,0.0
4737,3.0,2.0,2017.0,4.0,27.0,83.89998,0.0
4738,3.0,2.0,2017.0,4.0,27.0,45.30423,0.0
4739,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4740,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4741,3.0,2.0,2017.0,4.0,27.0,21.852707,0.0
4742,3.0,2.0,2017.0,4.0,27.0,81.45877,0.0
4743,3.0,2.0,2017.0,4.0,27.0,76.25067,0.0
4744,3.0,2.0,2017.0,4.0,27.0,65.123856,0.0
4745,3.0,2.0,2017.0,4.0,27.0,63.428555,0.0
4746,2.0,0.0,2017.0,4.0,27.0,138.82104,0.0
4747,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4748,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4749,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4750,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4751,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4752,1.0,0.0,2017.0,4.0,27.0,87.67991,0.0
4753,3.0,2.0,2017.0,4.0,27.0,98.85165,0.0
4754,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4755,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4756,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4757,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4758,3.0,2.0,2017.0,4.0,27.0,61.39789,0.0
4759,3.0,1.0,2017.0,4.0,27.0,76.310104,1.0
4760,1.0,0.0,2017.0,4.0,27.0,77.21357,0.0
4761,1.0,0.0,2017.0,4.0,27.0,128.41919,0.0
4762,3.0,0.0,2017.0,4.0,27.0,63.54825,0.0
4763,3.0,0.0,2017.0,4.0,27.0,75.96831,0.0
4764,3.0,0.0,2017.0,4.0,27.0,91.17903,1.0
4765,3.0,0.0,2017.0,4.0,27.0,90.20953,0.0
4766,3.0,0.0,2017.0,4.0,27.0,72.69803,0.0
4767,3.0,0.0,2017.0,4.0,27.0,76.083824,0.0
4768,3.0,0.0,2017.0,4.0,27.0,60.13184,0.0
4769,2.0,0.0,2017.0,4.0,27.0,149.87941,0.0
4770,3.0,2.0,2017.0,4.0,27.0,71.21477,0.0
4771,2.0,0.0,2017.0,4.0,27.0,88.31276,0.0
4772,2.0,0.0,2017.0,4.0,27.0,84.75219,0.0
4773,1.0,0.0,2017.0,4.0,27.0,75.209465,0.0
4774,2.0,0.0,2017.0,4.0,27.0,57.08629,0.0
4775,2.0,0.0,2017.0,4.0,27.0,75.775375,0.0
4776,1.0,0.0,2017.0,4.0,27.0,90.40573,0.0
4777,5.0,2.0,2017.0,4.0,27.0,56.73015,0.0
4778,2.0,0.0,2017.0,4.0,27.0,70.04609,0.0
4779,2.0,0.0,2017.0,4.0,27.0,67.707924,0.0
4780,1.0,0.0,2017.0,4.0,27.0,95.37992,0.0
4781,1.0,0.0,2017.0,4.0,27.0,76.32993,0.0
4782,1.0,0.0,2017.0,4.0,27.0,95.37992,0.0
4783,1.0,0.0,2017.0,4.0,27.0,72.66656,1.0
4784,1.0,0.0,2017.0,4.0,27.0,97.93702,0.0
4785,1.0,0.0,2017.0,4.0,27.0,67.21382,0.0
4786,6.0,2.0,2017.0,4.0,27.0,37.310825,0.0
4787,6.0,2.0,2017.0,4.0,27.0,-2.053215,0.0
4788,2.0,0.0,2017.0,4.0,27.0,78.467865,1.0
4789,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4790,2.0,0.0,2017.0,4.0,27.0,75.91481,0.0
4791,3.0,0.0,2017.0,4.0,27.0,51.38856,0.0
4792,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4793,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4794,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4795,3.0,2.0,2017.0,4.0,27.0,63.342445,0.0
4796,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4797,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4798,1.0,0.0,2017.0,4.0,27.0,59.89784,0.0
4799,6.0,2.0,2017.0,4.0,27.0,-14.778403,0.0
4800,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4801,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4802,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4803,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4804,3.0,0.0,2017.0,4.0,27.0,85.3646,0.0
4805,3.0,0.0,2017.0,4.0,27.0,70.97689,0.0
4806,3.0,0.0,2017.0,4.0,27.0,60.312706,0.0
4807,5.0,2.0,2017.0,4.0,27.0,67.08237,0.0
4808,3.0,0.0,2017.0,4.0,27.0,85.1026,0.0
4809,3.0,0.0,2017.0,4.0,27.0,62.443684,0.0
4810,3.0,0.0,2017.0,4.0,27.0,67.591095,0.0
4811,3.0,0.0,2017.0,4.0,27.0,82.32568,1.0
4812,3.0,0.0,2017.0,4.0,27.0,62.443684,0.0
4813,3.0,0.0,2017.0,4.0,27.0,67.591095,0.0
4814,2.0,0.0,2017.0,4.0,27.0,123.75884,0.0
4815,5.0,2.0,2017.0,4.0,27.0,85.86307,0.0
4816,3.0,0.0,2017.0,4.0,27.0,65.14983,0.0
4817,3.0,0.0,2017.0,4.0,27.0,62.34184,0.0
4818,3.0,0.0,2017.0,4.0,27.0,70.861374,0.0
4819,2.0,0.0,2017.0,4.0,27.0,115.1334,0.0
4820,3.0,0.0,2017.0,4.0,27.0,62.443684,0.0
4821,3.0,1.0,2017.0,4.0,27.0,75.955765,1.0
4822,1.0,0.0,2017.0,4.0,27.0,100.44942,0.0
4823,1.0,0.0,2017.0,4.0,27.0,79.771736,0.0
4824,3.0,0.0,2017.0,4.0,27.0,51.38856,0.0
4825,3.0,0.0,2017.0,4.0,27.0,72.21773,0.0
4826,3.0,0.0,2017.0,4.0,27.0,59.650112,1.0
4827,1.0,0.0,2017.0,4.0,27.0,86.623474,0.0
4828,1.0,0.0,2017.0,4.0,27.0,72.75587,0.0
4829,3.0,0.0,2017.0,4.0,27.0,53.735252,0.0
4830,3.0,0.0,2017.0,4.0,27.0,34.804638,0.0
4831,3.0,0.0,2017.0,4.0,27.0,53.735252,0.0
4832,1.0,0.0,2017.0,4.0,27.0,134.76332,0.0
4833,3.0,0.0,2017.0,4.0,27.0,53.735252,0.0
4834,3.0,0.0,2017.0,4.0,27.0,52.703323,0.0
4835,3.0,0.0,2017.0,4.0,27.0,85.61501,0.0
4836,1.0,0.0,2017.0,4.0,27.0,62.18915,0.0
4837,3.0,0.0,2017.0,4.0,27.0,64.0979,0.0
4838,3.0,0.0,2017.0,4.0,27.0,64.30425,0.0
4839,3.0,0.0,2017.0,4.0,27.0,85.61501,0.0
4840,1.0,0.0,2017.0,4.0,27.0,84.09716,0.0
4841,1.0,0.0,2017.0,4.0,27.0,89.15465,1.0
4842,3.0,0.0,2017.0,4.0,27.0,62.755577,0.0
4843,3.0,0.0,2017.0,4.0,27.0,72.21773,0.0
4844,3.0,0.0,2017.0,4.0,27.0,45.219624,0.0
4845,3.0,0.0,2017.0,4.0,27.0,43.46498,0.0
4846,3.0,0.0,2017.0,4.0,27.0,64.55102,0.0
4847,3.0,0.0,2017.0,4.0,27.0,83.60627,0.0
4848,3.0,0.0,2017.0,4.0,27.0,68.74767,0.0
4849,3.0,0.0,2017.0,4.0,27.0,25.463821,0.0
4850,3.0,1.0,2017.0,4.0,27.0,92.23948,0.0
4851,3.0,1.0,2017.0,4.0,27.0,90.210884,0.0
4852,3.0,1.0,2017.0,4.0,27.0,99.240074,0.0
4853,3.0,0.0,2017.0,4.0,27.0,64.26837,0.0
4854,1.0,0.0,2017.0,4.0,27.0,77.25575,0.0
4855,3.0,0.0,2017.0,4.0,27.0,141.149,0.0
4856,2.0,0.0,2017.0,4.0,27.0,89.86984,0.0
4857,2.0,0.0,2017.0,4.0,27.0,79.47695,1.0
4858,1.0,0.0,2017.0,4.0,27.0,86.66116,0.0
4859,1.0,0.0,2017.0,4.0,27.0,87.3611,0.0
4860,1.0,0.0,2017.0,4.0,27.0,77.96984,0.0
4861,1.0,0.0,2017.0,4.0,27.0,96.43002,0.0
4862,2.0,0.0,2017.0,4.0,27.0,109.43086,0.0
4863,2.0,0.0,2017.0,4.0,27.0,107.726974,1.0
4864,1.0,0.0,2017.0,4.0,27.0,83.616516,0.0
4865,1.0,0.0,2017.0,4.0,27.0,105.289406,0.0
4866,1.0,0.0,2017.0,4.0,27.0,81.30624,0.0
4867,2.0,0.0,2017.0,4.0,27.0,70.313866,0.0
4868,1.0,0.0,2017.0,4.0,27.0,76.29403,0.0
4869,2.0,0.0,2017.0,4.0,27.0,0.38268396,0.0
4870,2.0,0.0,2017.0,4.0,27.0,63.02618,0.0
4871,1.0,0.0,2017.0,4.0,27.0,71.66036,0.0
4872,1.0,0.0,2017.0,4.0,27.0,55.125908,0.0
4873,2.0,0.0,2017.0,4.0,27.0,107.30763,0.0
4874,1.0,0.0,2017.0,4.0,27.0,95.31663,0.0
4875,1.0,0.0,2017.0,4.0,27.0,72.75587,0.0
4876,1.0,0.0,2017.0,4.0,27.0,84.09716,0.0
4877,2.0,0.0,2017.0,4.0,27.0,75.28285,0.0
4878,3.0,0.0,2017.0,4.0,27.0,62.788956,0.0
4879,3.0,0.0,2017.0,4.0,27.0,62.28548,0.0
4880,3.0,0.0,2017.0,4.0,27.0,81.96982,0.0
4881,3.0,0.0,2017.0,4.0,27.0,66.35473,0.0
4882,2.0,0.0,2017.0,4.0,27.0,95.53908,0.0
4883,4.0,2.0,2017.0,4.0,27.0,60.238247,0.0
4884,3.0,2.0,2017.0,4.0,27.0,73.7131,0.0
4885,3.0,0.0,2017.0,4.0,27.0,68.88915,0.0
4886,2.0,0.0,2017.0,4.0,27.0,92.65789,0.0
4887,2.0,0.0,2017.0,4.0,27.0,58.14523,0.0
4888,1.0,0.0,2017.0,4.0,27.0,63.69989,0.0
4889,1.0,0.0,2017.0,4.0,27.0,71.7654,0.0
4890,3.0,0.0,2017.0,4.0,27.0,82.337,0.0
4891,3.0,2.0,2017.0,4.0,27.0,117.747795,0.0
4892,3.0,2.0,2017.0,4.0,27.0,80.5299,0.0
4893,3.0,1.0,2017.0,4.0,27.0,70.4512,0.0
4894,3.0,1.0,2017.0,4.0,27.0,70.4512,0.0
4895,3.0,1.0,2017.0,4.0,27.0,58.628803,0.0
4896,3.0,1.0,2017.0,4.0,27.0,83.408615,0.0
4897,1.0,0.0,2017.0,4.0,27.0,68.06232,0.0
4898,1.0,0.0,2017.0,4.0,27.0,86.7866,0.0
4899,1.0,0.0,2017.0,4.0,27.0,83.759384,0.0
4900,3.0,0.0,2017.0,4.0,27.0,88.90934,0.0
4901,3.0,1.0,2017.0,4.0,27.0,103.47643,0.0
4902,3.0,0.0,2017.0,4.0,27.0,68.89723,0.0
4903,3.0,0.0,2017.0,4.0,27.0,90.96703,0.0
4904,3.0,0.0,2017.0,4.0,27.0,73.637085,0.0
4905,3.0,1.0,2017.0,4.0,27.0,108.11446,0.0
4906,3.0,2.0,2017.0,4.0,27.0,77.55647,0.0
4907,5.0,2.0,2017.0,4.0,27.0,73.387825,0.0
4908,3.0,2.0,2017.0,4.0,27.0,169.98912,0.0
4909,3.0,1.0,2017.0,4.0,27.0,113.54676,0.0
4910,1.0,0.0,2017.0,4.0,27.0,106.56652,0.0
4911,3.0,0.0,2017.0,4.0,27.0,85.66949,0.0
4912,3.0,0.0,2017.0,4.0,27.0,79.703316,0.0
4913,1.0,0.0,2017.0,4.0,27.0,64.1229,0.0
4914,2.0,0.0,2017.0,4.0,27.0,89.865,0.0
4915,3.0,2.0,2017.0,4.0,27.0,61.402134,0.0
4916,2.0,1.0,2017.0,4.0,28.0,121.51884,0.0
4917,2.0,1.0,2017.0,4.0,28.0,76.53944,0.0
4918,2.0,1.0,2017.0,4.0,28.0,75.984344,0.0
4919,2.0,1.0,2017.0,4.0,28.0,70.88287,0.0
4920,2.0,1.0,2017.0,4.0,28.0,73.3121,0.0
4921,2.0,2.0,2017.0,4.0,28.0,98.57493,0.0
4922,2.0,1.0,2017.0,4.0,28.0,75.71175,0.0
4923,2.0,1.0,2017.0,4.0,28.0,80.334885,0.0
4924,2.0,2.0,2017.0,4.0,28.0,67.92113,0.0
4925,2.0,2.0,2017.0,4.0,28.0,72.489105,0.0
4926,2.0,2.0,2017.0,4.0,28.0,72.489105,0.0
4927,2.0,1.0,2017.0,4.0,28.0,73.674286,0.0
4928,2.0,2.0,2017.0,4.0,28.0,85.337654,0.0
4929,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
4930,2.0,2.0,2017.0,4.0,28.0,82.77759,0.0
4931,2.0,1.0,2017.0,4.0,28.0,78.79955,0.0
4932,2.0,1.0,2017.0,4.0,28.0,78.79955,0.0
4933,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
4934,2.0,1.0,2017.0,4.0,28.0,70.60739,0.0
4935,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
4936,2.0,1.0,2017.0,4.0,28.0,93.14452,0.0
4937,2.0,1.0,2017.0,4.0,28.0,132.57536,0.0
4938,2.0,2.0,2017.0,4.0,28.0,84.30464,0.0
4939,1.0,0.0,2017.0,4.0,28.0,75.79514,0.0
4940,2.0,0.0,2017.0,4.0,28.0,141.83249,0.0
4941,2.0,0.0,2017.0,4.0,28.0,197.02657,1.0
4942,2.0,0.0,2017.0,4.0,28.0,71.870125,0.0
4943,2.0,0.0,2017.0,4.0,28.0,84.83904,0.0
4944,2.0,0.0,2017.0,4.0,28.0,116.46434,0.0
4945,2.0,0.0,2017.0,4.0,28.0,66.7792,0.0
4946,2.0,0.0,2017.0,4.0,28.0,61.604332,0.0
4947,2.0,0.0,2017.0,4.0,28.0,66.7792,0.0
4948,2.0,0.0,2017.0,4.0,28.0,66.7792,0.0
4949,2.0,0.0,2017.0,4.0,28.0,69.46823,0.0
4950,2.0,0.0,2017.0,4.0,28.0,66.7792,0.0
4951,2.0,0.0,2017.0,4.0,28.0,104.9781,0.0
4952,2.0,1.0,2017.0,4.0,28.0,78.79955,0.0
4953,2.0,1.0,2017.0,4.0,28.0,78.79955,0.0
4954,2.0,1.0,2017.0,4.0,28.0,164.33646,0.0
4955,2.0,2.0,2017.0,4.0,28.0,221.34146,1.0
4956,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
4957,2.0,1.0,2017.0,4.0,28.0,72.29898,0.0
4958,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
4959,1.0,0.0,2017.0,4.0,28.0,92.53478,0.0
4960,2.0,2.0,2017.0,4.0,28.0,69.67539,0.0
4961,2.0,1.0,2017.0,4.0,28.0,64.01667,0.0
4962,2.0,1.0,2017.0,4.0,28.0,74.125374,0.0
4963,2.0,1.0,2017.0,4.0,28.0,74.43911,0.0
4964,2.0,1.0,2017.0,4.0,28.0,100.45419,0.0
4965,2.0,1.0,2017.0,4.0,28.0,77.028206,0.0
4966,2.0,1.0,2017.0,4.0,28.0,122.64584,0.0
4967,2.0,1.0,2017.0,4.0,28.0,104.4641,0.0
4968,3.0,2.0,2017.0,4.0,28.0,84.65474,0.0
4969,2.0,1.0,2017.0,4.0,28.0,166.41266,0.0
4970,2.0,1.0,2017.0,4.0,28.0,74.43911,0.0
4971,2.0,1.0,2017.0,4.0,28.0,78.79955,0.0
4972,2.0,2.0,2017.0,4.0,28.0,71.16696,0.0
4973,3.0,2.0,2017.0,4.0,28.0,92.748985,0.0
4974,2.0,1.0,2017.0,4.0,28.0,93.14452,0.0
4975,2.0,1.0,2017.0,4.0,28.0,91.04416,1.0
4976,2.0,1.0,2017.0,4.0,28.0,160.97571,0.0
4977,2.0,2.0,2017.0,4.0,28.0,50.526688,0.0
4978,2.0,1.0,2017.0,4.0,28.0,77.028206,0.0
4979,2.0,1.0,2017.0,4.0,28.0,121.65395,0.0
4980,2.0,2.0,2017.0,4.0,28.0,69.048134,1.0
4981,2.0,1.0,2017.0,4.0,28.0,75.35154,0.0
4982,2.0,2.0,2017.0,4.0,28.0,69.048134,1.0
4983,2.0,1.0,2017.0,4.0,28.0,132.10504,0.0
4984,2.0,2.0,2017.0,4.0,28.0,95.40288,0.0
4985,2.0,1.0,2017.0,4.0,28.0,71.99384,0.0
4986,2.0,2.0,2017.0,4.0,28.0,131.55495,0.0
4987,2.0,1.0,2017.0,4.0,28.0,122.64584,0.0
4988,2.0,1.0,2017.0,4.0,28.0,91.25606,0.0
4989,2.0,1.0,2017.0,4.0,28.0,103.2353,0.0
4990,2.0,2.0,2017.0,4.0,28.0,42.971443,0.0
4991,2.0,2.0,2017.0,4.0,28.0,96.39626,0.0
4992,2.0,2.0,2017.0,4.0,28.0,46.560593,0.0
4993,2.0,1.0,2017.0,4.0,28.0,65.363266,0.0
4994,2.0,1.0,2017.0,4.0,28.0,74.63628,0.0
4995,2.0,1.0,2017.0,4.0,28.0,74.43911,0.0
4996,2.0,1.0,2017.0,4.0,28.0,96.25231,1.0
4997,2.0,1.0,2017.0,4.0,28.0,122.64584,0.0
4998,2.0,1.0,2017.0,4.0,28.0,91.09661,0.0
4999,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
5000,1.0,0.0,2017.0,4.0,28.0,48.855698,0.0
5001,2.0,1.0,2017.0,4.0,28.0,104.374916,0.0
5002,2.0,1.0,2017.0,4.0,28.0,93.14452,0.0
5003,2.0,2.0,2017.0,4.0,28.0,69.048134,0.0
5004,1.0,0.0,2017.0,4.0,28.0,77.33044,1.0
5005,1.0,0.0,2017.0,4.0,28.0,74.9405,0.0
5006,1.0,0.0,2017.0,4.0,28.0,77.94596,0.0
5007,2.0,1.0,2017.0,4.0,28.0,93.844215,0.0
5008,2.0,0.0,2017.0,4.0,28.0,45.148212,0.0
5009,2.0,1.0,2017.0,4.0,28.0,68.17112,0.0
5010,2.0,1.0,2017.0,4.0,28.0,80.63744,0.0
5011,2.0,1.0,2017.0,4.0,28.0,103.44969,0.0
5012,2.0,1.0,2017.0,4.0,28.0,80.41009,0.0
5013,2.0,1.0,2017.0,4.0,28.0,94.171165,0.0
5014,2.0,0.0,2017.0,4.0,28.0,53.468628,0.0
5015,2.0,1.0,2017.0,4.0,28.0,69.18192,0.0
5016,2.0,0.0,2017.0,4.0,28.0,69.79783,0.0
5017,2.0,1.0,2017.0,4.0,28.0,100.415764,0.0
5018,2.0,0.0,2017.0,4.0,28.0,69.79783,0.0
5019,2.0,1.0,2017.0,4.0,28.0,103.2353,0.0
5020,2.0,0.0,2017.0,4.0,28.0,69.79783,0.0
5021,2.0,1.0,2017.0,4.0,28.0,104.30159,0.0
5022,2.0,1.0,2017.0,4.0,28.0,159.66527,0.0
5023,2.0,1.0,2017.0,4.0,28.0,79.43588,0.0
