,stays_in_week_nights,stays_in_weekend_nights,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adr,is_canceled
1858,0.0,0.0,2017.0,4.0,11.0,30.20546495746219,0.0
1859,5.0,2.0,2017.0,4.0,11.0,145.39281207603676,0.0
1860,3.0,0.0,2017.0,4.0,11.0,53.64432145628755,0.0
1861,5.0,2.0,2017.0,4.0,11.0,155.32710848007252,0.0
1862,5.0,2.0,2017.0,4.0,11.0,155.32710848007252,0.0
1863,5.0,2.0,2017.0,4.0,11.0,65.11368393384615,0.0
1864,5.0,2.0,2017.0,4.0,11.0,63.54653504557849,0.0
1865,3.0,0.0,2017.0,4.0,11.0,76.11608758070771,0.0
1866,4.0,0.0,2017.0,4.0,11.0,67.4337763260061,0.0
1867,4.0,0.0,2017.0,4.0,11.0,47.85616327454902,0.0
1868,4.0,0.0,2017.0,4.0,11.0,56.57537098184508,0.0
1869,1.0,0.0,2017.0,4.0,11.0,92.20798279543119,0.0
1870,7.0,2.0,2017.0,4.0,11.0,56.84456713291843,0.0
1871,5.0,0.0,2017.0,4.0,11.0,111.39547884624977,0.0
1872,5.0,0.0,2017.0,4.0,11.0,83.73281708711143,0.0
1873,4.0,0.0,2017.0,4.0,11.0,42.83979998972908,0.0
1874,4.0,0.0,2017.0,4.0,11.0,75.37256016346849,0.0
1875,5.0,0.0,2017.0,4.0,11.0,47.616869742508506,0.0
1876,5.0,0.0,2017.0,4.0,11.0,47.616869742508506,0.0
1877,5.0,0.0,2017.0,4.0,11.0,64.9677829688443,0.0
1878,4.0,0.0,2017.0,4.0,11.0,42.83979998972908,0.0
1879,4.0,0.0,2017.0,4.0,11.0,48.09421319777561,0.0
1880,5.0,0.0,2017.0,4.0,11.0,51.390405427053686,0.0
1881,5.0,0.0,2017.0,4.0,11.0,75.75966592691213,0.0
1882,4.0,0.0,2017.0,4.0,11.0,56.50294356269672,0.0
1883,4.0,0.0,2017.0,4.0,11.0,56.50294356269672,0.0
1884,7.0,2.0,2017.0,4.0,11.0,24.762276642641265,0.0
1885,4.0,0.0,2017.0,4.0,11.0,75.37256016346849,0.0
1886,2.0,0.0,2017.0,4.0,11.0,110.25001414904206,0.0
1887,2.0,0.0,2017.0,4.0,11.0,80.60968591892613,0.0
1888,4.0,0.0,2017.0,4.0,11.0,64.46963549496905,0.0
1889,1.0,0.0,2017.0,4.0,11.0,130.72083399452228,1.0
1890,4.0,0.0,2017.0,4.0,11.0,40.044631195561486,0.0
1891,1.0,0.0,2017.0,4.0,11.0,67.90396246519421,0.0
1892,4.0,0.0,2017.0,4.0,11.0,56.1639497819334,0.0
1893,7.0,2.0,2017.0,4.0,11.0,24.593806638970296,0.0
1894,3.0,0.0,2017.0,4.0,11.0,83.04566879043912,0.0
1895,4.0,0.0,2017.0,4.0,11.0,47.85616327454902,0.0
1896,3.0,0.0,2017.0,4.0,11.0,84.40307254211652,0.0
1897,5.0,0.0,2017.0,4.0,11.0,157.76155305216813,0.0
1898,1.0,0.0,2017.0,4.0,11.0,147.75180127252483,0.0
1899,3.0,0.0,2017.0,4.0,11.0,59.53329176474338,0.0
1900,3.0,0.0,2017.0,4.0,11.0,114.47390556707862,0.0
1901,7.0,2.0,2017.0,4.0,11.0,56.84456713291843,0.0
1902,1.0,0.0,2017.0,4.0,11.0,113.62825390186033,0.0
1903,3.0,0.0,2017.0,4.0,11.0,59.53329176474338,0.0
1904,1.0,0.0,2017.0,4.0,11.0,117.34787170123937,0.0
1905,3.0,0.0,2017.0,4.0,11.0,73.29917326982567,0.0
1906,3.0,0.0,2017.0,4.0,11.0,65.32817023083088,0.0
1907,3.0,0.0,2017.0,4.0,11.0,67.81429979450787,0.0
1908,3.0,0.0,2017.0,4.0,11.0,83.53392158099457,0.0
1909,3.0,0.0,2017.0,4.0,11.0,85.39947363672687,0.0
1910,2.0,0.0,2017.0,4.0,11.0,63.07167075554899,0.0
1911,3.0,0.0,2017.0,4.0,11.0,140.59733363641416,0.0
1912,1.0,0.0,2017.0,4.0,11.0,56.6835631542686,0.0
1913,2.0,0.0,2017.0,4.0,11.0,83.56997673847835,0.0
1914,3.0,0.0,2017.0,4.0,11.0,74.81865483625367,0.0
1915,2.0,0.0,2017.0,4.0,11.0,36.72254203403935,0.0
1916,2.0,0.0,2017.0,4.0,11.0,166.35555014451467,0.0
1917,3.0,0.0,2017.0,4.0,11.0,84.38055986629698,1.0
1918,1.0,0.0,2017.0,4.0,11.0,160.96258204147017,0.0
1919,2.0,0.0,2017.0,4.0,11.0,116.13882598757523,0.0
1920,3.0,0.0,2017.0,4.0,11.0,75.49321856097856,0.0
1921,2.0,0.0,2017.0,4.0,11.0,68.73897799248945,0.0
1922,2.0,0.0,2017.0,4.0,11.0,68.3545669376508,0.0
1923,3.0,0.0,2017.0,4.0,11.0,72.09430377049604,0.0
1924,3.0,0.0,2017.0,4.0,11.0,78.11406024557766,0.0
1925,3.0,0.0,2017.0,4.0,11.0,145.6638787828728,0.0
1926,1.0,0.0,2017.0,4.0,11.0,89.67886957595998,0.0
1927,1.0,0.0,2017.0,4.0,11.0,63.00206770289992,0.0
1928,5.0,0.0,2017.0,4.0,11.0,143.96137040459251,0.0
1929,3.0,0.0,2017.0,4.0,11.0,58.99308681826532,0.0
1930,1.0,0.0,2017.0,4.0,11.0,65.39889499702969,0.0
1931,5.0,0.0,2017.0,4.0,11.0,77.07150041790915,0.0
1932,1.0,0.0,2017.0,4.0,11.0,65.4568807289866,0.0
1933,3.0,0.0,2017.0,4.0,11.0,79.19091359887881,0.0
1934,3.0,0.0,2017.0,4.0,11.0,174.22300670758793,0.0
1935,4.0,0.0,2017.0,4.0,11.0,123.26860908597858,0.0
1936,3.0,0.0,2017.0,4.0,11.0,113.9223878682508,0.0
1937,3.0,0.0,2017.0,4.0,11.0,65.05385795120752,0.0
1938,4.0,0.0,2017.0,4.0,11.0,58.52812254445748,0.0
1939,1.0,0.0,2017.0,4.0,11.0,117.15397455015479,0.0
1940,1.0,0.0,2017.0,4.0,11.0,117.15397455015479,0.0
1941,1.0,0.0,2017.0,4.0,11.0,65.48517248885132,0.0
1942,3.0,0.0,2017.0,4.0,11.0,75.56243571470543,0.0
1943,1.0,0.0,2017.0,4.0,11.0,115.10017632231073,0.0
1944,3.0,0.0,2017.0,4.0,11.0,114.03798495250867,0.0
1945,1.0,0.0,2017.0,4.0,11.0,114.37229026567152,0.0
1946,4.0,0.0,2017.0,4.0,11.0,66.77916380344844,0.0
1947,1.0,0.0,2017.0,4.0,11.0,128.37491346013257,0.0
1948,1.0,0.0,2017.0,4.0,11.0,97.20049897397284,0.0
1949,3.0,0.0,2017.0,4.0,11.0,70.50336236580652,0.0
1950,3.0,0.0,2017.0,4.0,11.0,71.55361567018359,0.0
1951,3.0,0.0,2017.0,4.0,11.0,72.6410338225038,0.0
1952,3.0,0.0,2017.0,4.0,11.0,80.33850702934424,0.0
1953,1.0,0.0,2017.0,4.0,11.0,32.893946727227245,0.0
1954,2.0,0.0,2017.0,4.0,11.0,119.78143203862506,0.0
1955,5.0,2.0,2017.0,4.0,11.0,95.93516301986881,0.0
1956,5.0,2.0,2017.0,4.0,11.0,58.88110565606543,0.0
1957,2.0,0.0,2017.0,4.0,11.0,86.31207728546198,0.0
1958,3.0,0.0,2017.0,4.0,11.0,59.33897637253604,0.0
1959,3.0,0.0,2017.0,4.0,11.0,87.56558717384387,0.0
1960,5.0,2.0,2017.0,4.0,11.0,72.93950262825688,0.0
1961,3.0,0.0,2017.0,4.0,11.0,59.33897637253604,0.0
1962,3.0,0.0,2017.0,4.0,11.0,172.42139688559607,0.0
1963,3.0,0.0,2017.0,4.0,11.0,77.0183303987132,0.0
1964,3.0,0.0,2017.0,4.0,11.0,79.49403686813044,0.0
1965,3.0,0.0,2017.0,4.0,11.0,60.390023754510274,0.0
1966,4.0,0.0,2017.0,4.0,11.0,62.27251475517917,0.0
1967,4.0,0.0,2017.0,4.0,11.0,77.90154215525155,0.0
1968,4.0,0.0,2017.0,4.0,11.0,135.50824608702678,0.0
1969,4.0,0.0,2017.0,4.0,11.0,76.26437448792667,0.0
1970,1.0,0.0,2017.0,4.0,11.0,7.855910025688939,0.0
1971,4.0,0.0,2017.0,4.0,11.0,56.8600346427605,0.0
1972,4.0,0.0,2017.0,4.0,11.0,110.56925505801622,0.0
1973,5.0,2.0,2017.0,4.0,11.0,121.12566235149558,0.0
1974,5.0,2.0,2017.0,4.0,11.0,85.77495695955116,0.0
1975,5.0,2.0,2017.0,4.0,11.0,63.90528515043363,0.0
1976,2.0,0.0,2017.0,4.0,11.0,79.4417228891264,0.0
1977,1.0,0.0,2017.0,4.0,11.0,84.93524660558407,0.0
1978,3.0,0.0,2017.0,4.0,11.0,59.33897637253604,0.0
1979,1.0,0.0,2017.0,4.0,11.0,95.98758761467884,0.0
1980,1.0,0.0,2017.0,4.0,11.0,77.25294010074418,0.0
1981,1.0,0.0,2017.0,4.0,11.0,8.547823897139915,0.0
1982,6.0,2.0,2017.0,4.0,11.0,120.82391140799868,0.0
1983,4.0,0.0,2017.0,4.0,12.0,119.5513606575706,0.0
1984,4.0,1.0,2017.0,4.0,12.0,79.56164053798766,1.0
1985,3.0,0.0,2017.0,4.0,12.0,91.02781563086253,0.0
1986,3.0,0.0,2017.0,4.0,12.0,62.27610093578158,0.0
1987,2.0,0.0,2017.0,4.0,12.0,64.4244090386673,0.0
1988,3.0,0.0,2017.0,4.0,12.0,69.53072982054012,0.0
1989,3.0,0.0,2017.0,4.0,12.0,59.702124130414106,0.0
1990,3.0,0.0,2017.0,4.0,12.0,83.28586970137017,0.0
1991,4.0,1.0,2017.0,4.0,12.0,55.97200784030058,0.0
1992,3.0,0.0,2017.0,4.0,12.0,59.702124130414106,0.0
1993,3.0,0.0,2017.0,4.0,12.0,59.702124130414106,0.0
1994,4.0,0.0,2017.0,4.0,12.0,115.4122568952217,0.0
1995,3.0,0.0,2017.0,4.0,12.0,62.11897864596878,0.0
1996,3.0,0.0,2017.0,4.0,12.0,59.91910959494222,0.0
1997,3.0,0.0,2017.0,4.0,12.0,65.96593537908124,0.0
1998,3.0,0.0,2017.0,4.0,12.0,62.1983498827321,0.0
1999,3.0,0.0,2017.0,4.0,12.0,59.702124130414106,0.0
2000,3.0,0.0,2017.0,4.0,12.0,57.441743158587904,0.0
2001,3.0,0.0,2017.0,4.0,12.0,117.80890842964791,0.0
2002,1.0,0.0,2017.0,4.0,12.0,58.18693587579391,0.0
2003,3.0,0.0,2017.0,4.0,12.0,63.56651158036155,0.0
2004,4.0,0.0,2017.0,4.0,12.0,122.58652434702853,0.0
2005,3.0,0.0,2017.0,4.0,12.0,62.27610093578158,0.0
2006,3.0,0.0,2017.0,4.0,12.0,62.91346309856805,0.0
2007,4.0,0.0,2017.0,4.0,12.0,75.09303376615757,0.0
2008,4.0,0.0,2017.0,4.0,12.0,62.85042393706879,0.0
2009,3.0,0.0,2017.0,4.0,12.0,105.45224519774578,0.0
2010,4.0,0.0,2017.0,4.0,12.0,170.44851009958313,0.0
2011,4.0,0.0,2017.0,4.0,12.0,123.79018672541973,0.0
2012,4.0,0.0,2017.0,4.0,12.0,65.87106766183624,0.0
2013,7.0,2.0,2017.0,4.0,12.0,97.63905119323819,0.0
2014,3.0,0.0,2017.0,4.0,12.0,67.03909278720565,0.0
2015,3.0,0.0,2017.0,4.0,12.0,67.13064902086359,0.0
2016,3.0,0.0,2017.0,4.0,12.0,114.13169812298312,0.0
2017,3.0,0.0,2017.0,4.0,12.0,146.08334865191566,0.0
2018,3.0,0.0,2017.0,4.0,12.0,65.21622128708121,0.0
2019,3.0,0.0,2017.0,4.0,12.0,113.42145522413978,0.0
2020,3.0,0.0,2017.0,4.0,12.0,61.20100533761607,0.0
2021,3.0,0.0,2017.0,4.0,12.0,87.68520749721294,0.0
2022,1.0,0.0,2017.0,4.0,12.0,64.6608998010125,0.0
2023,4.0,1.0,2017.0,4.0,12.0,78.4002397009138,0.0
2024,3.0,0.0,2017.0,4.0,12.0,60.54123013915445,0.0
2025,3.0,0.0,2017.0,4.0,12.0,59.97637634733221,0.0
2026,3.0,0.0,2017.0,4.0,12.0,182.55028123467181,1.0
2027,3.0,0.0,2017.0,4.0,12.0,83.30279607613103,0.0
2028,4.0,0.0,2017.0,4.0,12.0,76.99723959323119,0.0
2029,1.0,0.0,2017.0,4.0,12.0,125.80759237196803,0.0
2030,2.0,0.0,2017.0,4.0,12.0,236.69901606143267,0.0
2031,4.0,1.0,2017.0,4.0,12.0,94.73344498653148,0.0
2032,4.0,1.0,2017.0,4.0,12.0,148.96003771350792,0.0
2033,4.0,1.0,2017.0,4.0,12.0,49.38388056713657,0.0
2034,4.0,1.0,2017.0,4.0,12.0,64.43305965040702,0.0
2035,4.0,1.0,2017.0,4.0,12.0,97.15038289632179,0.0
2036,2.0,0.0,2017.0,4.0,12.0,73.14975620352674,0.0
2037,1.0,0.0,2017.0,4.0,12.0,200.00014308788758,0.0
2038,5.0,2.0,2017.0,4.0,12.0,119.22348100235655,0.0
2039,1.0,0.0,2017.0,4.0,12.0,42.394053901242394,0.0
2040,5.0,2.0,2017.0,4.0,12.0,120.24841658767993,0.0
2041,5.0,2.0,2017.0,4.0,12.0,81.54372293475622,0.0
2042,5.0,2.0,2017.0,4.0,12.0,47.36214919127255,0.0
2043,1.0,0.0,2017.0,4.0,12.0,150.9685777025865,1.0
2044,1.0,0.0,2017.0,4.0,12.0,65.25226102211879,0.0
2045,0.0,0.0,2017.0,4.0,12.0,84.9707059039321,0.0
2046,1.0,0.0,2017.0,4.0,12.0,72.0847496913707,1.0
2047,5.0,2.0,2017.0,4.0,12.0,117.00258805965633,0.0
2048,1.0,0.0,2017.0,4.0,12.0,126.6672712372138,0.0
2049,1.0,0.0,2017.0,4.0,12.0,92.04516747010774,0.0
2050,5.0,2.0,2017.0,4.0,12.0,126.38145148549174,0.0
2051,3.0,0.0,2017.0,4.0,12.0,42.20816639296745,0.0
2052,2.0,0.0,2017.0,4.0,12.0,66.97921508446919,0.0
2053,2.0,0.0,2017.0,4.0,12.0,67.39790000179997,0.0
2054,3.0,0.0,2017.0,4.0,12.0,42.20816639296745,0.0
2055,3.0,0.0,2017.0,4.0,12.0,42.20816639296745,0.0
2056,3.0,0.0,2017.0,4.0,12.0,42.20816639296745,0.0
2057,3.0,0.0,2017.0,4.0,12.0,101.81208822068052,0.0
2058,3.0,0.0,2017.0,4.0,12.0,109.27845564715477,0.0
2059,4.0,0.0,2017.0,4.0,12.0,48.438760838817956,0.0
2060,2.0,0.0,2017.0,4.0,12.0,78.81269192398683,0.0
2061,1.0,0.0,2017.0,4.0,12.0,89.94904479518841,0.0
2062,4.0,0.0,2017.0,4.0,12.0,76.21957907116969,0.0
2063,2.0,0.0,2017.0,4.0,12.0,84.11201275828824,0.0
2064,4.0,0.0,2017.0,4.0,12.0,61.407801170600315,0.0
2065,2.0,0.0,2017.0,4.0,12.0,64.93394425237867,0.0
2066,4.0,0.0,2017.0,4.0,12.0,33.38574879102465,0.0
2067,4.0,0.0,2017.0,4.0,12.0,76.21957907116969,0.0
2068,4.0,0.0,2017.0,4.0,12.0,74.67144626819113,0.0
2069,2.0,0.0,2017.0,4.0,12.0,68.28007820375011,0.0
2070,2.0,0.0,2017.0,4.0,12.0,62.525611451487656,0.0
2071,2.0,0.0,2017.0,4.0,12.0,90.35996486636606,0.0
2072,4.0,2.0,2017.0,4.0,12.0,124.55450935346512,0.0
2073,4.0,0.0,2017.0,4.0,12.0,102.33046644630737,0.0
2074,2.0,0.0,2017.0,4.0,12.0,73.89242124019093,0.0
2075,2.0,0.0,2017.0,4.0,12.0,100.16907267051718,0.0
2076,3.0,0.0,2017.0,4.0,12.0,62.801720105301776,0.0
2077,4.0,2.0,2017.0,4.0,12.0,119.3119530271146,0.0
2078,6.0,2.0,2017.0,4.0,12.0,59.704423359092004,0.0
2079,6.0,2.0,2017.0,4.0,12.0,64.76941852187079,0.0
2080,5.0,2.0,2017.0,4.0,12.0,57.39814666880614,0.0
2081,1.0,0.0,2017.0,4.0,12.0,68.20588211188694,0.0
2082,4.0,0.0,2017.0,4.0,12.0,76.99723959323119,0.0
2083,4.0,1.0,2017.0,4.0,12.0,55.97200784030058,0.0
2084,1.0,0.0,2017.0,4.0,12.0,96.85324414141267,0.0
2085,2.0,0.0,2017.0,4.0,12.0,63.696729714483574,0.0
2086,4.0,1.0,2017.0,4.0,12.0,38.27358775850933,0.0
2087,2.0,0.0,2017.0,4.0,12.0,122.5362228599451,0.0
2088,4.0,0.0,2017.0,4.0,12.0,58.07842568892747,0.0
2089,1.0,0.0,2017.0,4.0,12.0,130.98511025455184,0.0
2090,4.0,0.0,2017.0,4.0,12.0,83.46953524729106,0.0
2091,1.0,0.0,2017.0,4.0,12.0,60.278852979928935,0.0
2092,3.0,0.0,2017.0,4.0,12.0,60.67286080629668,0.0
2093,5.0,2.0,2017.0,4.0,12.0,67.82019668979343,0.0
2094,4.0,0.0,2017.0,4.0,12.0,83.879139874886,0.0
2095,1.0,0.0,2017.0,4.0,12.0,53.555190862349534,0.0
2096,3.0,0.0,2017.0,4.0,12.0,48.59504245234634,0.0
2097,2.0,0.0,2017.0,4.0,12.0,71.18031754749362,0.0
2098,2.0,0.0,2017.0,4.0,12.0,53.47633270814848,0.0
2099,3.0,0.0,2017.0,4.0,12.0,70.44869923831155,0.0
2100,1.0,0.0,2017.0,4.0,12.0,96.85324414141267,0.0
2101,3.0,0.0,2017.0,4.0,12.0,63.501065049319024,0.0
2102,4.0,1.0,2017.0,4.0,12.0,79.56164053798766,1.0
2103,3.0,0.0,2017.0,4.0,12.0,83.25151021499939,0.0
2104,4.0,0.0,2017.0,4.0,12.0,70.20365219808777,0.0
2105,2.0,0.0,2017.0,4.0,12.0,61.852730402349735,0.0
2106,3.0,0.0,2017.0,4.0,12.0,63.80909011470359,0.0
2107,4.0,2.0,2017.0,4.0,12.0,60.37246323529088,0.0
2108,4.0,2.0,2017.0,4.0,12.0,60.37246323529088,0.0
2109,4.0,0.0,2017.0,4.0,12.0,112.8398000408473,0.0
2110,4.0,2.0,2017.0,4.0,12.0,56.97607498690972,0.0
2111,4.0,1.0,2017.0,4.0,12.0,135.2528179397133,0.0
2112,1.0,0.0,2017.0,4.0,12.0,103.47468020098547,0.0
2113,4.0,1.0,2017.0,4.0,12.0,89.68701194911053,0.0
2114,4.0,2.0,2017.0,4.0,12.0,56.80695858349128,0.0
2115,4.0,1.0,2017.0,4.0,12.0,38.45934559131171,0.0
2116,3.0,0.0,2017.0,4.0,13.0,145.5451499863958,0.0
2117,3.0,0.0,2017.0,4.0,13.0,82.76204299437515,0.0
2118,3.0,0.0,2017.0,4.0,13.0,63.21569254780472,0.0
2119,3.0,0.0,2017.0,4.0,13.0,61.68536501694867,0.0
2120,3.0,1.0,2017.0,4.0,13.0,84.9147066773892,0.0
2121,3.0,0.0,2017.0,4.0,13.0,95.43623396258661,0.0
2122,3.0,0.0,2017.0,4.0,13.0,98.42261798447214,0.0
2123,3.0,1.0,2017.0,4.0,13.0,45.87633367616579,0.0
2124,3.0,0.0,2017.0,4.0,13.0,120.90938883840754,0.0
2125,3.0,0.0,2017.0,4.0,13.0,126.24337584962632,0.0
2126,3.0,0.0,2017.0,4.0,13.0,81.94661174591621,0.0
2127,3.0,0.0,2017.0,4.0,13.0,81.34963699315537,1.0
2128,3.0,0.0,2017.0,4.0,13.0,149.4385462733039,0.0
2129,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2130,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2131,3.0,1.0,2017.0,4.0,13.0,116.67824199444787,0.0
2132,3.0,0.0,2017.0,4.0,13.0,53.8465511584317,0.0
2133,3.0,0.0,2017.0,4.0,13.0,61.68536501694867,0.0
2134,1.0,0.0,2017.0,4.0,13.0,106.31722215065462,0.0
2135,3.0,1.0,2017.0,4.0,13.0,127.07085029329777,0.0
2136,3.0,1.0,2017.0,4.0,13.0,116.67824199444787,0.0
2137,3.0,1.0,2017.0,4.0,13.0,87.0261843023349,0.0
2138,3.0,0.0,2017.0,4.0,13.0,61.69355293264129,0.0
2139,3.0,0.0,2017.0,4.0,13.0,61.69355293264129,0.0
2140,3.0,1.0,2017.0,4.0,13.0,97.47820839012698,1.0
2141,3.0,1.0,2017.0,4.0,13.0,79.57537849484615,0.0
2142,4.0,2.0,2017.0,4.0,13.0,126.03483166582262,0.0
2143,1.0,0.0,2017.0,4.0,13.0,60.91147472035959,0.0
2144,3.0,0.0,2017.0,4.0,13.0,58.6776215859884,0.0
2145,3.0,0.0,2017.0,4.0,13.0,171.3668821440334,0.0
2146,5.0,2.0,2017.0,4.0,13.0,37.18134390401546,0.0
2147,3.0,0.0,2017.0,4.0,13.0,81.34963699315537,1.0
2148,3.0,0.0,2017.0,4.0,13.0,83.11330938933021,0.0
2149,5.0,2.0,2017.0,4.0,13.0,40.71342213085985,0.0
2150,5.0,2.0,2017.0,4.0,13.0,47.853282142609785,0.0
2151,5.0,2.0,2017.0,4.0,13.0,48.26273002511741,0.0
2152,3.0,0.0,2017.0,4.0,13.0,59.4404548506225,1.0
2153,3.0,0.0,2017.0,4.0,13.0,81.94661174591621,0.0
2154,5.0,2.0,2017.0,4.0,13.0,118.94849953795757,0.0
2155,3.0,0.0,2017.0,4.0,13.0,63.59336402758114,1.0
2156,5.0,2.0,2017.0,4.0,13.0,77.14443112806673,0.0
2157,3.0,1.0,2017.0,4.0,13.0,83.41419399787901,0.0
2158,3.0,2.0,2017.0,4.0,13.0,63.5170930393348,0.0
2159,3.0,0.0,2017.0,4.0,13.0,114.90982586222295,0.0
2160,3.0,1.0,2017.0,4.0,13.0,72.05568716117135,0.0
2161,3.0,1.0,2017.0,4.0,13.0,99.75339709103305,0.0
2162,3.0,0.0,2017.0,4.0,13.0,63.59336402758114,1.0
2163,3.0,0.0,2017.0,4.0,13.0,59.4404548506225,1.0
2164,3.0,0.0,2017.0,4.0,13.0,83.11330938933021,0.0
2165,6.0,2.0,2017.0,4.0,13.0,40.6930226287781,0.0
2166,6.0,2.0,2017.0,4.0,13.0,74.5999989650928,0.0
2167,3.0,0.0,2017.0,4.0,13.0,120.39677812554923,0.0
2168,3.0,1.0,2017.0,4.0,13.0,60.75086209767873,0.0
2169,3.0,2.0,2017.0,4.0,13.0,90.84174081632219,0.0
2170,3.0,0.0,2017.0,4.0,13.0,61.69355293264129,0.0
2171,3.0,0.0,2017.0,4.0,13.0,53.58926462946719,0.0
2172,3.0,2.0,2017.0,4.0,13.0,61.83150924808109,0.0
2173,3.0,2.0,2017.0,4.0,13.0,60.99365338202529,0.0
2174,3.0,1.0,2017.0,4.0,13.0,103.72342385794504,0.0
2175,3.0,0.0,2017.0,4.0,13.0,97.77757389016527,0.0
2176,1.0,0.0,2017.0,4.0,13.0,68.95822022805793,0.0
2177,3.0,0.0,2017.0,4.0,13.0,81.34963699315537,1.0
2178,2.0,0.0,2017.0,4.0,13.0,122.08580114704077,0.0
2179,2.0,0.0,2017.0,4.0,13.0,107.68169183129675,0.0
2180,2.0,0.0,2017.0,4.0,13.0,134.5703241335228,0.0
2181,2.0,0.0,2017.0,4.0,13.0,63.197756306240365,0.0
2182,2.0,0.0,2017.0,4.0,13.0,115.55425569090228,0.0
2183,3.0,0.0,2017.0,4.0,13.0,130.80435408953173,0.0
2184,2.0,0.0,2017.0,4.0,13.0,119.47078531189345,0.0
2185,3.0,0.0,2017.0,4.0,13.0,87.8202789093215,0.0
2186,3.0,2.0,2017.0,4.0,13.0,66.7522449840685,0.0
2187,3.0,2.0,2017.0,4.0,13.0,74.44374812054333,0.0
2188,3.0,2.0,2017.0,4.0,13.0,91.00366580999115,0.0
2189,2.0,0.0,2017.0,4.0,13.0,112.46587507548756,0.0
2190,3.0,2.0,2017.0,4.0,13.0,86.69329869687965,0.0
2191,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2192,3.0,2.0,2017.0,4.0,13.0,74.15430033912348,1.0
2193,2.0,0.0,2017.0,4.0,13.0,63.197756306240365,0.0
2194,2.0,0.0,2017.0,4.0,13.0,78.21422606288304,0.0
2195,2.0,0.0,2017.0,4.0,13.0,115.06892668193545,0.0
2196,1.0,0.0,2017.0,4.0,13.0,67.56457144674597,0.0
2197,3.0,0.0,2017.0,4.0,13.0,129.2787689183814,0.0
2198,1.0,0.0,2017.0,4.0,13.0,53.17823898501803,0.0
2199,1.0,0.0,2017.0,4.0,13.0,141.13061429230848,0.0
2200,1.0,0.0,2017.0,4.0,13.0,58.72655782085848,0.0
2201,3.0,0.0,2017.0,4.0,13.0,28.036954404202646,0.0
2202,1.0,0.0,2017.0,4.0,13.0,97.11109059656897,0.0
2203,1.0,0.0,2017.0,4.0,13.0,79.02267000588556,0.0
2204,3.0,0.0,2017.0,4.0,13.0,95.52755457342113,0.0
2205,3.0,0.0,2017.0,4.0,13.0,29.882469226697616,0.0
2206,1.0,0.0,2017.0,4.0,13.0,56.368209774847394,0.0
2207,2.0,0.0,2017.0,4.0,13.0,70.64805272883859,0.0
2208,1.0,0.0,2017.0,4.0,13.0,83.41050679340532,0.0
2209,1.0,0.0,2017.0,4.0,13.0,69.62035746135086,1.0
2210,1.0,0.0,2017.0,4.0,13.0,69.62035746135086,1.0
2211,2.0,0.0,2017.0,4.0,13.0,55.28029980277623,0.0
2212,3.0,0.0,2017.0,4.0,13.0,155.05374027475466,0.0
2213,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2214,3.0,1.0,2017.0,4.0,13.0,82.09452795790226,0.0
2215,3.0,0.0,2017.0,4.0,13.0,81.34963699315537,1.0
2216,3.0,0.0,2017.0,4.0,13.0,87.8202789093215,0.0
2217,3.0,0.0,2017.0,4.0,13.0,120.7341963759392,0.0
2218,3.0,0.0,2017.0,4.0,13.0,128.84147090106478,0.0
2219,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2220,3.0,0.0,2017.0,4.0,13.0,100.43015930013708,0.0
2221,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2222,3.0,1.0,2017.0,4.0,13.0,112.39554842545371,0.0
2223,3.0,1.0,2017.0,4.0,13.0,91.67156307571926,1.0
2224,3.0,1.0,2017.0,4.0,13.0,113.14063509913278,0.0
2225,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2226,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2227,3.0,0.0,2017.0,4.0,13.0,120.42645720572823,0.0
2228,3.0,1.0,2017.0,4.0,13.0,145.81508550386297,0.0
2229,3.0,0.0,2017.0,4.0,13.0,83.71403329273954,0.0
2230,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2231,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2232,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2233,2.0,0.0,2017.0,4.0,13.0,55.28029980277623,0.0
2234,3.0,1.0,2017.0,4.0,13.0,58.338919449964195,1.0
2235,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2236,3.0,1.0,2017.0,4.0,13.0,54.471293549625834,1.0
2237,3.0,0.0,2017.0,4.0,13.0,129.69637713973736,1.0
2238,2.0,0.0,2017.0,4.0,13.0,128.4207593655991,0.0
2239,2.0,0.0,2017.0,4.0,13.0,55.28029980277623,0.0
2240,3.0,0.0,2017.0,4.0,13.0,64.4188545060798,0.0
2241,3.0,1.0,2017.0,4.0,13.0,64.18154355767861,0.0
2242,3.0,1.0,2017.0,4.0,13.0,177.81603455073125,0.0
2243,3.0,1.0,2017.0,4.0,13.0,124.77283756693292,0.0
2244,3.0,1.0,2017.0,4.0,13.0,69.04210163381283,0.0
